x,y
1584.0,9.38156605194698e-09
1600.0,8.13168745749607e-09
1616.0,7.048326531014077e-09
1632.0,6.109298610831532e-09
1648.0,5.295374632840423e-09
1664.0,4.589887364879225e-09
1680.0,3.978390101358636e-09
1696.0,3.4483608290036668e-09
1712.0,2.9889458057282928e-09
1728.0,2.590737301746346e-09
1744.0,2.245580951583864e-09
1760.0,1.946408772019142e-09
1776.0,1.6870944265540447e-09
1792.0,1.4623277725762987e-09
1808.0,1.267506122236281e-09
1824.0,1.0986399903190165e-09
1840.0,9.522713990514088e-10
1856.0,8.254030669209574e-10
1872.0,7.154370314609675e-10
1888.0,6.201214491424922e-10
1904.0,5.375044829610063e-10
1920.0,4.658943334449837e-10
1936.0,4.038245946162503e-10
1952.0,3.500242254743713e-10
1968.0,3.0339152209230825e-10
1984.0,2.6297155733361436e-10
2000.0,2.279366262100955e-10
2016.0,1.9756929644725354e-10
2032.0,1.712477171733006e-10
2048.0,1.484328848885487e-10
2064.0,1.2865760595243856e-10
2080.0,1.1151692956612455e-10
2096.0,9.665985534079706e-11
2112.0,8.378214564241347e-11
2128.0,7.26200955267093e-11
2144.0,6.294513268753839e-11
2160.0,5.455913683829537e-11
2176.0,4.729038267845535e-11
2192.0,4.099002336681069e-11
2208.0,3.5529042491279066e-11
2224.0,3.079561211885519e-11
2240.0,2.6692802824837364e-11
2256.0,2.3136598808159453e-11
2272.0,2.0054177447099424e-11
2288.0,1.7382418064746844e-11
2304.0,1.506660936728369e-11
2320.0,1.3059329086480962e-11
2336.0,1.1319472884147318e-11
2352.0,9.811412632796523e-12
2368.0,8.504266836118726e-12
2384.0,7.371268249197554e-12
2400.0,6.3892157488353544e-12
2416.0,5.5379992295911444e-12
2432.0,4.8001877965292745e-12
2448.0,4.1606728218432186e-12
2464.0,3.6063585560009744e-12
2480.0,3.125893957862261e-12
2496.0,2.7094402522845387e-12
2512.0,2.3484694553490612e-12
2528.0,2.0355897414815233e-12
2544.0,1.7643940764002545e-12
2560.0,1.5293290162538203e-12
2576.0,1.3255809862656257e-12
2592.0,1.1489777101419463e-12
2608.0,9.959027717515048e-13
2624.0,8.632215595024892e-13
2640.0,7.482170769335278e-13
2656.0,6.485343050718124e-13
2672.0,5.621319772314479e-13
2688.0,4.872407787143154e-13
2704.0,4.22327115442475e-13
2720.0,3.6606170958966426e-13
2736.0,3.172923791249201e-13
2752.0,2.750204438579571e-13
2768.0,2.3838027483808313e-13
2784.0,2.0662156832685928e-13
2800.0,1.7909398135751502e-13
2816.0,1.552338142538263e-13
2832.0,1.3455246739803564e-13
2848.0,1.1662643586980724e-13
2864.0,1.0108863707015776e-13
2880.0,8.762089374067541e-14
2896.0,7.594741844809352e-14
2912.0,6.582916611192005e-14
2928.0,5.705893892828619e-14
2944.0,4.9457143450467624e-14
2960.0,4.286811294115315e-14
