x,y
1104.0,5.3340529656481073e-08
1120.0,4.4277199422090355e-08
1136.0,3.675386055011463e-08
1152.0,3.050884615487494e-08
1168.0,2.5324950352703134e-08
1184.0,2.1021873692342116e-08
1200.0,1.7449952216376855e-08
1216.0,1.4484952046151788e-08
1232.0,1.2023748442268264e-08
1248.0,9.980739055422452e-09
1264.0,8.284866617988128e-09
1280.0,6.8771475235156074e-09
1296.0,5.708620336446874e-09
1312.0,4.7386428798077625e-09
1328.0,3.933478672419289e-09
1344.0,3.2651235509448407e-09
1360.0,2.710331665883312e-09
1376.0,2.2498069749808077e-09
1392.0,1.8675321136473096e-09
1408.0,1.5502113000310786e-09
1424.0,1.2868078986072487e-09
1440.0,1.0681605584250392e-09
1456.0,8.866645750385854e-10
1472.0,7.360073936707963e-10
1488.0,6.109490542288834e-10
1504.0,5.071399418986264e-10
1520.0,4.2096950455804977e-10
1536.0,3.494406752984051e-10
1552.0,2.9006563238161385e-10
1568.0,2.407792710940012e-10
1584.0,1.9986737798804916e-10
1600.0,1.6590700936303713e-10
1616.0,1.3771700030723733e-10
1632.0,1.1431688297220973e-10
1648.0,9.489278522860131e-11
1664.0,7.876912363531175e-11
1680.0,6.538510618407824e-11
1696.0,5.4275227568821576e-11
1712.0,4.50530785918444e-11
1728.0,3.739790658692543e-11
1744.0,3.104345942160717e-11
1760.0,2.5768725065426144e-11
1776.0,2.139024463991726e-11
1792.0,1.775573159299965e-11
1808.0,1.4738775068253053e-11
1824.0,1.2234443248635454e-11
1840.0,1.0155633755921274e-11
1856.0,8.430044170249498e-12
1872.0,6.997657302373917e-12
1888.0,5.80865375465972e-12
1904.0,4.821679168266239e-12
1920.0,4.002405890184542e-12
1936.0,3.3223390339229172e-12
1952.0,2.757825407812132e-12
1968.0,2.2892308407771644e-12
1984.0,1.900257292401565e-12
2000.0,1.5773759959041294e-12
2016.0,1.3093569183518497e-12
2032.0,1.0868781724126431e-12
2048.0,9.022017947207331e-13
2064.0,7.489046142038828e-13
2080.0,6.216548497883159e-13
2096.0,5.1602666739629e-13
2112.0,4.283462464015125e-13
2128.0,3.5556400162815376e-13
2144.0,2.95148516686942e-13
2160.0,2.4499849957702925e-13
2176.0,2.0336969830907917e-13
2192.0,1.688142346248216e-13
2208.0,1.401302457982358e-13
2224.0,1.163200830256688e-13
2240.0,9.655561251622967e-14
2256.0,8.014941243058562e-14
2272.0,6.653086387793707e-14
2288.0,5.522630439964974e-14
2304.0,4.5842553664092624e-14
2320.0,3.805323838505009e-14
2336.0,3.158744083499152e-14
2352.0,2.6220276140705035e-14
2368.0,2.1765070633174964e-14
2384.0,1.8066869209347605e-14
2400.0,1.4997045887374512e-14
2416.0,1.2448830106748662e-14
2432.0,1.0333593174983784e-14
2448.0,8.577765700905745e-15
2464.0,7.120278800771587e-15
2480.0,5.9104400806102595e-15
2496.0,4.90617051999406e-15
2512.0,4.072540934849215e-15
2528.0,3.3805571164784145e-15
2544.0,2.8061513930972866e-15
2560.0,2.3293455397034773e-15
2576.0,1.9335559217094515e-15
2592.0,1.605016704758028e-15
2608.0,1.332301069562454e-15
2624.0,1.1059237792947843e-15
2640.0,9.180112765437697e-16
2656.0,7.620278355881958e-16
2672.0,6.325482453739158e-16
2688.0,5.250691169526325e-16
2704.0,4.3585225252572654e-16
2720.0,3.6179462836106393e-16
2736.0,3.0032046949945314e-16
2752.0,2.492916625350272e-16
2768.0,2.0693339056461173e-16
2784.0,1.7177240383861384e-16
2800.0,1.4258577912433677e-16
2816.0,1.1835838559723223e-16
2832.0,9.824757789461827e-17
2848.0,8.155388833205581e-17
2864.0,6.769669893757001e-17
2880.0,5.619404716038103e-17
2896.0,4.6645862882844955e-17
2912.0,3.8720053707383115e-17
2928.0,3.2140954555136176e-17
2944.0,2.6679739845462796e-17
2960.0,2.214646478531009e-17
2976.0,1.838345895904189e-17
2992.0,1.5259842443248244e-17
3008.0,1.2666973713248187e-17
3024.0,1.051467101635201e-17
3040.0,8.728075788653592e-18
3056.0,7.245049022837705e-18
3072.0,6.014010030888936e-18
3088.0,4.9921424323870914e-18
3104.0,4.143904971431523e-18
3120.0,3.439795367385739e-18
3136.0,2.8553242053233983e-18
3152.0,2.3701631773816587e-18
3168.0,1.967438050272002e-18
3184.0,1.6331417678736443e-18
3200.0,1.3556472762152357e-18
3216.0,1.1253031265635817e-18
3232.0,9.340977914174786e-19
3248.0,7.753810180866957e-19
3264.0,6.436325283424823e-19
3280.0,5.342700193548167e-19
3296.0,4.434897880573071e-19
